"Importado","AireAcondicionado","Codigo","Cilindraje","Potencia"
1,1,14312032,1499,117
1,0,14320001,1051,53
1,0,14320002,1310,83
1,1,14320003,1809,51
1,0,14320004,1310,83
1,0,14320005,1298,83
1,0,14320006,1050,52
1,1,14320007,1310,82
1,1,14320008,1499,117
1,1,14320009,1499,117
1,1,14320010,1499,117
1,0,14321001,1310,83
1,1,14321002,2498,107
1,1,14321003,2498,107
1,1,14321004,3153,107
1,0,14321005,1809,51
1,0,14321006,1298,82
1,1,14326001,5883,180
1,1,14326002,5900,210
1,0,14419001,150,14
1,0,14517001,124,0
1,0,14517002,250,0
1,0,14517003,150,0
1,0,14517004,50,0
1,0,14517005,96,0
1,0,14517006,109,0
1,0,14517007,124,0
1,0,14517008,149,0
1,0,14517009,125,9
1,0,14517010,149,0
1,0,14517011,107,0
1,0,14517012,150,0
1,0,14517013,125,6
1,0,14517014,150,12
1,0,14517015,125,9
1,0,14517016,150,12
1,0,14517017,100,0
1,0,14517018,150,10
1,0,14517019,125,9
1,0,14517020,180,11
1,0,14519001,150,0
1,0,14519002,173,10
0,0,14623001,0,0
0,0,14625002,0,0
0,0,14625003,0,0
0,0,14625004,0,0
0,0,14625005,0,0
0,0,14625006,0,0
0,0,14625007,0,0
0,0,14625008,0,0
0,0,14625009,0,0
1,0,14717001,100,0
1,0,14717003,998,98
1,0,14717004,749,92
1,0,14717005,49,5
1,0,14717006,124,15
1,0,14717007,244,23
1,0,14717008,449,0
1,0,14717009,549,0
1,0,14717010,449,0
1,0,14717011,549,0
1,0,14717012,750,95
1,0,14717013,839,76
1,0,14717014,998,133
1,0,14717015,998,125
1,0,14717016,998,143
1,0,14717017,998,143
1,0,14717018,1197,125
1,0,14717019,750,95
1,0,14717020,149,12
1,0,14717021,149,12
1,0,14717022,278,22
1,0,14717023,749,92
1,0,14717024,999,165
1,0,14717025,999,199
0,0,14823001,0,0
0,0,14825001,0,0
0,0,14825002,0,0
0,0,14825003,0,0
1,1,14906001,998,60
1,1,14906002,1298,86
1,1,14907001,1298,86
1,0,14907002,1298,86
1,0,14917001,149,11
1,0,14917002,124,11
1,0,14917003,197,17
1,1,14920001,1298,86
0,0,15023001,0,0
1,0,15117001,199,18
1,0,15117002,124,8
1,0,15117003,98,8
1,0,15117004,199,18
1,0,15117005,125,11
1,0,15117006,106,9
1,0,15117007,233,14
1,0,15117008,125,9
1,0,15117009,125,9
1,0,15117010,149,11
1,0,15117011,249,21
1,0,15117012,125,11
1,0,15119001,100,0
1,1,15203001,2500,88
1,0,15203002,3856,118
1,1,15203003,2800,95
1,0,15203004,3856,120
1,0,15203005,3856,120
1,1,15203006,2800,95
1,1,15203007,3856,118
1,1,15203008,4214,140
1,0,15203009,2237,102
1,1,15203010,2800,95
1,0,15203011,2800,95
1,1,15203012,2800,95
1,0,15203013,2237,102
1,0,15203014,2237,102
1,0,15206001,2667,88
1,0,15206002,2667,88
1,1,15206003,2800,95
1,0,15206004,2800,95
1,0,15317001,107,7
1,0,15317002,124,7
1,0,15317003,149,9
1,0,15317004,125,12
1,0,15317005,125,12
1,0,15317006,149,14
1,0,15317008,150,9
1,0,15317009,200,17
0,0,15523001,0,0
1,0,15619001,196,14
0,0,15723001,0,0
0,0,15725001,0,0
0,0,15725002,0,0
1,0,15803001,2771,92
1,0,15803002,2771,92
1,0,15803003,2771,93
1,0,15804001,2771,92
1,0,15804002,2771,92
1,0,15804003,2771,92
1,1,15804004,2771,92
1,0,15804005,4260,143
1,0,15804006,2771,92
1,1,15804007,2771,92
1,1,15804008,2771,92
1,0,15804009,2771,92
1,0,15804010,2771,92
1,0,15804011,2771,92
1,0,15804012,2771,93
1,1,15804013,2771,92
1,1,15804014,2771,114
1,1,15804015,2771,92
1,1,15804016,4260,141
1,1,15804017,4260,138
1,1,15804018,2771,107
1,1,15804019,4260,138
1,1,15804020,2771,107
1,1,15804021,2771,107
1,1,15804022,2771,107
1,1,15808001,2800,93
1,1,15808002,2400,125
1,0,15810001,2771,92
1,0,15810002,4260,143
1,0,15811001,2771,92
1,0,15811002,2771,92
1,0,15811003,2771,92
1,0,15811004,2771,92
1,1,15811005,2771,92
1,0,15811006,4260,143
1,0,15811007,2771,92
1,0,15811008,2771,92
1,0,15811009,2771,93
1,0,15811010,2771,92
1,1,15811011,2771,92
1,1,15811012,4260,138
1,1,15811013,2771,107
1,1,15811014,2771,107
1,1,15811015,4260,138
1,1,15811016,2402,122
1,1,15811017,2771,107
1,1,15811018,2408,122
1,1,15811019,2771,107
1,0,15812001,2771,92
1,0,15812002,2771,92
1,0,15812003,2771,92
1,0,15812004,2771,92
1,0,15812005,2771,92
1,0,15812006,2771,92
1,0,15812007,2771,92
1,0,15812008,2771,92
1,0,15812009,2771,92
1,0,15812010,4260,143
1,0,15812011,2771,93
1,0,15812012,2771,93
1,1,15812013,2771,92
1,0,15812014,2771,92
1,1,15812015,2771,92
1,1,15812016,4260,141
1,1,15812017,2771,114
1,0,15812018,2771,92
1,1,15812019,4260,138
1,1,15812020,2771,107
1,1,15812021,4260,141
1,1,15812022,2771,107
1,1,15812023,2408,122
1,1,15812024,2408,122
1,1,15812025,2771,107
1,1,15812026,2771,107
1,1,15812027,2771,107
1,1,15820001,2771,92
1,1,15820002,2771,92
1,1,15820003,2771,92
1,1,15821001,2771,77
1,1,15821002,2771,77
1,1,15821003,2771,92
1,1,15821004,2771,92
1,1,15821005,2402,122
1,1,15821006,2237,103
1,1,15821007,2402,122
1,1,15821008,2771,98
1,1,15821009,2771,98
1,0,15917002,233,16
1,0,15917003,194,16
1,0,15917004,98,9
1,0,15917005,107,7
1,0,15917006,124,11
1,0,15917007,107,11
1,0,15917008,124,11
1,0,15917009,124,11
1,0,15917010,124,11
1,0,15917011,124,9
1,0,15917012,235,9
0,0,15917013,125,8
0,0,15917014,151,14
0,0,15917015,194,16
0,0,15917016,125,11
0,0,15917017,150,13
0,0,15917018,125,9
0,0,15917019,124,10
0,0,15917020,124,13
0,0,15917021,149,12
0,0,15917022,124,9
0,0,15917023,180,14
0,0,15917024,107,7
0,0,15917025,149,12
1,0,15917026,124,11
0,0,15917027,124,11
0,0,15917028,125,9
0,0,15917029,110,7
0,0,15917030,149,11
0,0,15917031,125,10
0,0,15917032,149,12
0,0,15917033,125,8
0,0,15917034,150,10
0,0,15917035,125,10
0,0,15917036,149,12
0,0,15917037,124,9
0,0,15917038,125,11
0,0,15917039,149,12
0,0,15917040,180,15
0,0,15917041,249,25
0,0,15917042,180,15
0,0,15917043,180,15
0,0,15917044,125,8
0,0,15917045,125,9
1,0,15919001,107,7
1,0,15919002,230,15
1,0,15919003,193,15
1,0,15919004,175,15
1,0,15919005,180,12
1,0,15919006,180,12
0,0,15919007,180,12
0,0,15919008,180,12
0,0,15919009,180,12
0,0,15919010,197,12
0,0,16025001,0,0
0,0,16025002,0,0
0,0,16025003,0,0
1,0,16517001,147,14
1,0,16517002,97,6
1,0,16517003,124,11
1,0,16517004,97,9
1,0,16619002,652,0
1,0,16619003,800,73
1,0,16619004,249,20
1,0,16619005,649,0
1,0,16619006,400,0
1,0,16619007,998,106
1,0,16619008,500,42
1,0,16619009,500,60
1,0,16619010,800,20
1,0,16619011,976,85
1,0,16619012,799,71
1,0,16619013,799,71
1,0,16619014,998,100
1,0,16619015,998,106
1,0,16619016,976,85
1,0,16619017,976,85
1,0,16619018,976,0
1,0,16619019,976,0
1,0,16619020,976,0
1,0,16619021,649,61
1,0,16619022,800,71
1,0,16619023,976,101
1,0,16619024,1330,115
1,0,16619025,976,85
1,0,16619026,499,45
1,0,16619027,499,45
1,0,16619028,1330,115
1,0,16619029,799,71
1,0,16619030,400,32
1,0,16619031,976,101
1,0,16619032,427,38
1,0,16619033,976,85
1,1,16701001,1497,103
1,1,16701002,1497,103
1,1,16701003,1497,103
1,1,16701004,1497,103
1,1,16701005,1500,103
1,1,16701006,1497,103
1,1,16706001,2378,130
1,1,16706002,2300,110
1,1,16706003,2771,100
1,1,16706004,2378,134
1,1,16706005,2000,127
1,1,16706006,2378,134
1,1,16706007,2378,160
1,1,16706008,1500,106
1,1,16706009,1497,147
1,1,16706010,2378,160
1,1,16708001,2378,134
1,1,16708002,2000,127
1,1,16708003,2378,134
1,1,16708004,2378,134
1,1,16711002,2771,80
1,1,16711003,2237,106
1,1,16712001,2771,80
1,1,16712002,2499,107
1,1,16712003,2378,134
1,1,16712004,2499,107
1,1,16712005,2771,80
1,1,16712006,2237,106
1,1,16720001,2237,110
1,1,16720002,2237,110
1,1,16720003,2771,94
1,1,16720004,2771,80
1,1,16720005,2771,94
1,1,16720006,2499,107
1,1,16720007,2499,107
1,1,16720008,2499,107
1,1,16720009,2378,134
1,1,16720010,2378,134
1,1,16720011,2378,134
1,1,16720012,2237,106
1,1,16721001,2237,110
1,1,16721002,2237,110
1,1,16721004,2237,110
1,1,16721005,2771,80
1,1,16721006,2771,80
1,1,16721007,2771,100
1,1,16721008,2771,80
1,1,16721010,2771,100
1,1,16721011,2771,100
1,1,16721012,2771,100
1,1,16721013,2771,80
1,1,16721014,2237,107
1,1,16721015,2237,107
1,1,16721016,2237,100
1,1,16721017,2771,100
1,1,16721018,2378,134
1,1,16721019,2499,107
1,1,16721020,2499,107
1,1,16721021,2378,134
1,1,16721022,2237,106
1,1,16721023,2378,134
1,1,16721024,1996,147
1,1,16721025,2378,134
1,1,16721026,1996,134
1,1,16721027,1996,134
1,1,16721028,2378,134
0,0,16825001,0,0
0,0,16825002,0,0
1,0,16925001,0,0
1,0,17025001,0,0
0,0,17125001,0,0
0,0,17125002,0,0
0,0,17125003,0,0
0,0,17125004,0,0
0,0,17125005,0,0
0,0,17125006,0,0
0,0,17125007,0,0
1,1,17222001,0,0
1,1,17222002,0,0
1,0,17317003,250,11
1,0,17417001,625,48
1,0,17417002,999,96
1,0,17417003,999,117
1,0,17417004,625,53
1,0,17417005,64,11
1,0,17417006,249,0
1,0,17417007,510,54
1,0,17417008,942,98
1,0,17417009,447,0
1,0,17417010,945,98
1,0,17417011,449,0
1,0,17417012,510,0
1,0,17417013,1148,154
1,0,17417014,85,0
1,0,17417015,125,0
1,0,17417016,193,0
1,0,17417017,249,0
1,0,17417018,293,0
1,0,17417019,249,0
1,0,17417020,510,0
1,0,17417021,510,0
1,0,17417022,942,96
1,0,17417023,625,48
1,0,17417024,49,0
1,0,17417025,49,0
1,0,17417026,654,62
1,0,17417027,510,0
1,0,17417028,349,0
1,0,17417029,999,115
1,0,17417030,654,62
1,0,17417031,999,105
1,0,17417032,1157,167
1,0,17417033,1195,173
1,0,17417034,654,64
1,0,17417035,654,66
1,0,17417036,293,0
1,0,17417037,999,114
1,0,17417038,200,26
1,0,17417039,690,67
1,0,17417040,510,0
1,0,17417041,1195,150
1,0,17417042,1195,150
1,0,17417043,690,70
1,0,17417044,999,125
1,0,17417045,449,0
1,0,17417046,200,26
1,0,17417047,373,44
1,0,17417048,249,0
1,0,17417049,1301,180
1,0,17417050,1050,95
1,0,17417051,1301,160
1,0,17417052,199,26
1,0,17417053,690,68
1,0,17417054,1301,170
1,0,17417055,1050,123
1,0,17417056,1050,123
1,0,17417057,1301,158
1,0,17417058,1301,158
1,0,17517001,150,0
1,0,17517002,125,7
1,0,17517003,200,19
1,0,17517004,150,11
1,0,17517005,125,9
1,0,17517006,200,12
1,0,17517007,125,12
0,0,17625001,0,0
0,0,17625002,0,0
0,0,17725001,0,0
1,0,17817001,150,12
0,0,17925001,0,0
0,0,17925002,0,0
1,0,18017001,125,11
1,0,18017002,125,6
1,0,18017003,150,9
1,0,18017004,124,11
1,0,18017005,149,12
1,0,18017006,197,16
1,1,18108001,2351,125
1,1,18120001,2237,104
1,1,18121001,2237,104
1,1,18121002,2351,125
0,0,18225002,0,0
0,0,18225003,0,0
0,0,18225004,0,0
0,0,18225005,0,0
0,0,18225006,0,0
0,0,18225007,0,0
1,0,18317001,124,8
1,0,18317002,124,10
1,0,18317003,107,6
1,0,18317004,197,13
0,0,18425001,0,0
0,0,18525001,0,0
0,0,18525002,0,0
1,0,18617001,250,16
1,0,18617002,125,8
1,0,18617003,110,12
1,0,18617004,125,12
1,0,18617005,200,19
1,0,18617006,100,0
1,0,18617007,125,0
1,0,18617008,200,8
1,0,18619001,200,0
0,0,18725001,0,0
0,0,18725002,0,0
0,0,18725003,0,0
0,0,18725004,0,0
0,0,18725005,0,0
0,0,18725006,0,0
0,0,18725007,0,0
0,0,18725008,0,0
0,0,18725009,0,0
1,0,18819001,200,0
1,0,18903001,2164,61
1,1,18903002,2771,93
1,1,18903003,3432,110
1,1,18903004,2771,94
1,1,18903005,8900,360
1,0,18903006,3760,154
1,0,18903007,3760,154
1,0,18903008,2776,148
1,1,18903009,2771,94
1,1,18903010,2760,129
1,0,18903011,3760,154
1,0,18904001,3432,110
1,0,18904002,3432,110
1,0,18904003,3432,110
1,0,18904004,3432,110
1,0,18904005,3990,135
1,0,18904006,3432,110
1,0,18904007,3432,109
1,0,18904008,1809,51
1,1,18904009,3990,135
1,0,18904010,1809,47
1,1,18904011,2771,95
1,1,18904012,3432,110
1,1,18904013,3990,135
1,1,18904014,3990,135
1,0,18904015,1809,47
1,1,18904016,2771,95
1,1,18904017,2771,92
1,1,18904018,3760,154
1,1,18904019,6690,210
1,1,18904020,2771,95
1,1,18904021,3760,154
1,1,18904022,2771,95
1,0,18904023,3432,109
1,0,18904024,1809,51
1,0,18904025,1809,47
1,1,18904026,2771,95
1,1,18904027,3760,154
1,1,18904028,3760,154
1,1,18904029,3990,135
1,0,18904030,3432,110
1,1,18904031,3990,135
1,1,18904032,3432,110
1,1,18904033,2771,95
1,1,18904034,3990,135
1,0,18904035,2771,92
1,1,18904036,6690,210
1,0,18904037,1809,47
1,1,18904038,3760,141
1,1,18904039,3760,168
1,1,18904040,3760,154
1,1,18904041,2771,109
1,1,18904043,6690,210
1,1,18904044,2776,148
1,1,18904045,2776,148
1,1,18904046,2776,148
1,0,18904047,2771,109
1,1,18904049,2776,117
1,1,18906001,1206,84
1,0,18907001,2771,80
1,0,18907002,1206,84
1,0,18907003,1206,84
1,0,18910001,3432,110
1,1,18910002,3432,110
1,1,18910003,3990,135
1,1,18910004,3760,154
1,1,18910005,6690,210
1,1,18910006,6690,210
1,1,18910007,3760,154
1,1,18910008,3432,110
1,0,18910009,3760,154
1,1,18910010,3760,154
1,1,18910011,3990,135
1,1,18910012,3990,135
1,1,18910013,3990,135
1,0,18910014,3990,135
1,1,18910015,3760,154
1,1,18910016,6690,210
1,1,18910017,6690,210
1,1,18910018,3760,168
1,1,18910019,2776,148
1,0,18911001,3432,110
1,0,18911002,3432,110
1,0,18911003,3432,110
1,0,18911004,3432,110
1,0,18911005,3990,135
1,0,18911006,3432,109
1,0,18911007,1809,51
1,1,18911008,3990,135
1,1,18911009,2771,95
1,0,18911010,1809,47
1,1,18911011,3990,135
1,0,18911012,2771,92
1,0,18911013,3760,154
1,1,18911014,3760,154
1,1,18911015,6690,210
1,1,18911016,2771,95
1,1,18911017,3760,154
1,1,18911018,3760,154
1,0,18911019,3432,110
1,1,18911020,3760,154
1,1,18911021,3990,135
1,1,18911022,2771,95
1,1,18911023,3990,135
1,0,18911024,2771,92
1,1,18911025,6690,210
1,1,18911026,3760,141
1,1,18911027,2771,109
1,1,18911028,3760,168
1,1,18911029,3760,154
1,1,18911030,6690,210
1,1,18911031,2776,148
1,1,18911032,2776,148
1,1,18911033,1249,85
1,0,18911034,2771,109
1,1,18911035,2776,117
1,1,18911036,6700,245
1,1,18911037,2776,117
1,0,18912001,3432,110
1,0,18912002,3432,110
1,0,18912003,3432,110
1,0,18912004,3432,110
1,0,18912005,3990,135
1,0,18912006,3432,109
1,0,18912007,1809,51
1,0,18912008,3432,110
1,1,18912009,2771,95
1,0,18912010,1809,47
1,1,18912011,2771,95
1,0,18912012,3432,110
1,0,18912013,1809,47
1,0,18912014,3432,110
1,1,18912015,3990,135
1,1,18912016,3990,135
1,1,18912017,6690,210
1,1,18912018,3760,154
1,1,18912019,3990,135
1,1,18912020,3760,154
1,1,18912021,3760,154
1,0,18912022,2771,92
1,0,18912023,3990,135
1,0,18912024,2771,92
1,1,18912025,3432,110
1,1,18912026,2771,95
1,1,18912027,2771,95
1,1,18912028,6690,210
1,1,18912029,3760,154
1,1,18912030,3760,154
1,1,18912031,3760,154
1,0,18912032,3432,110
1,0,18912033,3432,110
1,1,18912034,3760,154
1,1,18912035,3990,135
1,1,18912036,3990,135
1,1,18912037,3990,135
1,1,18912038,3990,135
1,0,18912039,2771,92
1,0,18912040,2771,92
1,1,18912041,2771,95
1,1,18912042,3760,154
1,1,18912043,3432,110
1,1,18912044,3760,141
1,1,18912045,2771,109
1,1,18912046,3760,168
1,1,18912047,3760,154
1,1,18912048,2776,148
1,1,18912049,2771,109
1,1,18912050,1249,85
1,1,18912051,2776,148
1,1,18912052,3760,168
1,1,18912053,6690,210
1,1,18912054,3760,154
1,0,18912055,2771,109
1,1,18912056,2776,148
1,0,18912057,2771,109
1,1,18912058,1249,85
1,1,18912059,2776,117
1,1,18912060,2776,117
1,1,18912061,2776,117
1,1,18912062,1249,85
1,1,18920001,1249,85
1,1,18920002,1249,85
1,1,18921001,2776,161
1,1,18921002,2776,161
1,1,18921003,1249,85
1,1,18922001,8900,340
1,1,18922002,10800,420
1,1,18926001,9726,330
1,1,18926002,4214,120
1,1,18926003,4214,130
1,1,18926004,3432,110
1,1,18926005,3760,154
1,1,18926006,6690,210
1,1,18926007,3760,141
1,1,18926008,3760,141
1,0,18926009,3760,154
1,1,18926010,11800,380
0,0,19025001,0,0
0,0,19025002,0,0
1,0,19117001,150,9
1,0,19117002,250,17
1,0,19117003,250,18
1,0,19217001,149,10
1,0,19217003,149,8
0,0,19325001,0,0
0,0,19325003,0,0
0,0,19325004,0,0
0,0,19325005,0,0
0,0,19325006,0,0
0,0,19325007,0,0
0,0,19325008,0,0
0,0,19325009,0,0
0,0,19325010,0,0
0,0,19325012,0,0
0,0,19325013,0,0
0,0,19325014,0,0
0,0,19325015,0,0
0,0,19325016,0,0
0,0,19325017,0,0
0,0,19425002,0,0
0,0,19525001,0,0
0,0,19525002,0,0
0,0,19525003,0,0
0,0,19625001,0,0
0,0,19625002,0,0
0,0,19625003,0,0
0,0,19625004,0,0
0,0,19625005,0,0
0,0,19625006,0,0
0,0,19725001,0,0
0,0,19725002,0,0
0,0,19725003,0,0
0,0,19725004,0,0
0,0,19725005,0,0
0,0,19725006,0,0
0,0,19925001,0,0
0,0,20025001,0,0
0,0,20025003,0,0
0,0,20125001,0,0
0,0,20125002,0,0
0,0,20125003,0,0
0,0,20125004,0,0
1,0,20225002,0,0
1,0,20225003,0,0
1,0,20225004,0,0
1,0,20225005,0,0
1,0,20317001,110,0
1,0,20317002,100,9
1,0,20317003,124,10
1,0,20317004,125,0
1,0,20317005,70,0
1,0,20317006,150,0
1,0,20317007,97,0
1,0,20317008,97,7
1,0,20317009,124,7
1,0,20317010,149,14
1,0,20317011,124,13
1,0,20317012,99,8
1,0,20317013,97,8
1,0,20317014,97,6
1,0,20317015,124,7
0,0,20425001,0,0
0,0,20425002,0,0
0,0,20425003,0,0
0,0,20525001,0,0
0,0,20525002,0,0
0,0,20525003,0,0
0,0,20525004,0,0
0,0,20525005,0,0
0,0,20525006,0,0
0,0,20525007,0,0
0,0,20525008,0,0
0,0,20625001,0,0
0,0,20625002,0,0
0,0,20625003,0,0
0,0,20625004,0,0
0,0,20625005,0,0
1,0,20717001,200,0
1,0,20717002,150,0
1,0,20717003,125,9
1,0,20717004,125,7
1,0,20717005,150,16
1,0,20717006,200,19
1,0,20717007,125,8
1,0,20717008,125,6
1,0,20717009,200,17
1,0,20817001,125,11
0,0,20925001,0,0
0,0,20925002,0,0
0,0,20925003,0,0
0,0,20925004,0,0
0,0,20925005,0,0
0,0,21025001,0,0
0,0,21025002,0,0
1,0,21103001,2134,0
1,0,21106001,2134,110
1,0,21106002,2134,110
1,0,21106003,2134,110
1,0,21106004,2134,110
1,0,21106005,2134,110
1,0,21106006,2134,110
1,0,21106007,2134,110
1,0,21106008,2134,110
1,0,21107001,2134,110
1,0,21107002,2134,110
1,0,21107003,2134,85
1,0,21107004,2134,85
1,0,21111001,2134,110
1,0,21111002,2134,110
1,0,21111003,2134,110
1,0,21111004,2134,110
1,0,21121001,2134,110
1,0,21121002,2134,110
0,0,21225001,0,0
0,0,21225002,0,0
0,0,21325001,0,0
0,0,21325002,0,0
0,0,21425001,0,0
0,0,21425002,0,0
0,0,21425003,0,0
0,0,21425004,0,0
0,0,21525001,0,0
0,0,21525002,0,0
0,0,21525003,0,0
0,0,21625001,0,0
0,0,21725001,0,0
0,0,21725002,0,0
0,0,21725003,0,0
0,0,21825001,0,0
0,0,21825002,0,0
0,0,22025001,0,0
0,0,22025002,0,0
0,0,22025003,0,0
1,0,22117001,149,14
1,0,22117002,124,8
1,0,22117003,197,15
1,0,22117004,107,7
1,0,22117005,97,10
1,0,22117006,149,14
1,0,22117007,250,16
1,0,22117008,196,15
1,0,22117009,196,15
0,0,22225001,0,0
0,0,22225002,0,0
0,0,22225004,0,0
0,0,22225005,0,0
0,0,22225006,0,0
0,0,22225007,0,0
0,0,22225008,0,0
0,0,22225009,0,0
0,0,22225010,0,0
0,0,22225012,0,0
0,0,22225013,0,0
0,0,22225014,0,0
0,0,22225015,0,0
0,0,22225016,0,0
0,0,22225018,0,0
0,0,22225019,0,0
0,0,22225020,0,0
0,0,22225021,0,0
0,0,22325001,0,0
0,0,22325002,0,0
0,0,22425002,0,0
0,0,22425003,0,0
1,1,22506001,1584,99
1,1,22506002,1298,84
1,1,22506003,1584,95
1,1,22506004,1298,84
1,1,22506005,1299,84
1,1,22506006,1599,99
0,0,22625002,0,0
0,0,22725001,0,0
0,0,22925001,0,0
0,0,23025001,0,0
0,0,23025002,0,0
0,0,23025005,0,0
0,0,23025006,0,0
1,1,23108001,3654,242
1,1,23108002,6161,393
1,1,23108003,3654,242
1,1,23108004,3500,225
1,1,23108005,6000,325
1,1,23121001,3700,239
1,1,23121002,5300,300
1,0,23217001,200,15
1,0,23217002,150,13
1,0,23217003,150,13
1,0,23217004,150,13
1,0,23217005,150,13
1,0,23217006,150,13
1,0,23217007,200,15
1,0,23217008,125,10
0,0,23325001,0,0
0,0,23325002,0,0
0,0,23325003,0,0
0,0,23325004,0,0
0,0,23325005,0,0
0,0,23425001,0,0
1,1,23501001,1587,106
1,1,23501002,1587,106
1,1,23501003,1587,106
1,1,23501004,1587,106
1,1,23501005,1587,106
1,1,23501006,1587,106
1,1,23501007,1342,87
1,1,23501008,1587,106
1,1,23501009,1587,92
1,1,23501010,2373,158
1,1,23501011,1587,92
1,1,23506001,1343,92
1,1,23506002,1342,92
1,1,23506003,1342,92
1,1,23506004,1498,95
1,1,23506005,1800,104
1,1,23507001,1343,92
1,1,23507002,1342,92
1,0,23517008,150,10
1,0,23517009,100,9
1,0,23517010,100,7
1,0,23517011,150,9
1,0,23517012,200,0
1,0,23517013,197,14
1,0,23517014,124,10
1,0,23517015,149,12
1,0,23519001,149,13
1,1,23520001,1342,92
1,1,23520002,1342,92
1,1,23521001,1342,92
0,0,23625001,0,0
0,0,23625002,0,0
0,0,23625003,0,0
0,0,23625004,0,0
0,0,23625005,0,0
0,0,23625006,0,0
0,0,23625007,0,0
0,0,23725001,0,0
0,0,23725002,0,0
0,0,23725003,0,0
0,0,23725004,0,0
0,0,23825001,0,0
0,0,23825002,0,0
0,0,24025001,0,0
1,0,24103001,3856,120
1,0,24103002,0,210
1,0,24103003,0,180
1,0,24103004,0,360
1,1,24121001,2237,135
1,1,24121002,2378,135
1,1,24121003,2498,135
1,1,24121004,2498,135
0,0,24325001,0,0
1,0,24417001,125,12
1,0,24417002,200,19
1,0,24417003,125,12
1,0,24417004,125,12
0,0,24525001,0,0
1,1,24601001,1998,175
1,0,24717001,124,9
0,0,24825001,0,0
0,0,24825002,0,0
0,0,24825003,0,0
1,1,24921001,2237,102
1,0,25017001,196,17
1,0,25017002,149,9
1,0,25117001,149,14
1,0,25117002,149,11
1,0,25117003,110,8
1,0,25117004,124,8
1,0,25117005,198,15
1,0,25117006,124,11
1,0,25217001,98,9
1,0,25217002,124,11
1,0,25217003,107,7
1,0,25217004,150,15
1,0,25217005,200,15
1,0,25217006,200,16
1,0,25217007,125,0
1,0,25217008,125,11
1,0,25217009,125,11
1,0,25217010,107,7
1,0,25217011,200,13
1,0,25217012,200,13
1,0,25217013,125,0
1,0,25219001,175,13
1,0,25317001,195,12
1,0,25317002,146,9
1,0,25317003,122,8
1,0,25317004,124,8
1,0,25317005,120,8
1,0,25317006,144,8
1,0,25317007,122,7
0,0,25425001,0,0
0,0,25425002,0,0
1,0,25517001,107,7
1,0,25517002,125,10
1,0,25517003,200,13
1,0,25517004,125,8
1,0,25517005,200,13
