"Codigo","Marca","Peso"
11310009,"JAC",3990
11310010,"JAC",2490
11310011,"JAC",2700
11310012,"JAC",3110
11310013,"JAC",2590
11311001,"JAC",2590
11311002,"JAC",2590
11311003,"JAC",1890
11311004,"JAC",2490
11311005,"JAC",0
11311006,"JAC",2150
11311007,"JAC",1990
11311008,"JAC",2490
11311009,"JAC",2820
11311010,"JAC",5680
11311011,"JAC",3110
11311012,"JAC",2490
11311013,"JAC",2680
11311014,"JAC",3380
11311015,"JAC",9700
11311016,"JAC",2700
11311017,"JAC",1980
11311018,"JAC",3990
11311019,"JAC",2700
11311020,"JAC",2870
11311021,"JAC",5500
11311022,"JAC",2490
11311023,"JAC",1740
11311024,"JAC",5680
11311025,"JAC",1900
11311026,"JAC",3100
11311027,"JAC",1980
11311028,"JAC",1740
11311029,"JAC",2700
11311030,"JAC",2000
11311031,"JAC",2590
11311032,"JAC",5800
11311033,"JAC",2850
11312002,"JAC",2590
11312003,"JAC",1990
11312004,"JAC",2490
11312005,"JAC",1890
11312006,"JAC",2590
11312007,"JAC",2150
11312008,"JAC",0
11312009,"JAC",2590
11312010,"JAC",2820
11312011,"JAC",2150
11312012,"JAC",5680
11312013,"JAC",3110
11312014,"JAC",4990
11312015,"JAC",2820
11312016,"JAC",1890
11312017,"JAC",1990
11312018,"JAC",1990
11312019,"JAC",2680
11312020,"JAC",3380
11312021,"JAC",2490
11312022,"JAC",900
11312023,"JAC",3380
11312024,"JAC",2350
11312025,"JAC",3110
11312026,"JAC",2680
11312027,"JAC",0
11312028,"JAC",2700
11312029,"JAC",3990
11312030,"JAC",0
11312031,"JAC",3990
11312032,"JAC",1740
11312033,"JAC",2490
11312034,"JAC",1900
11312035,"JAC",1740
11312036,"JAC",1900
11312037,"JAC",3100
11312038,"JAC",1980
11312039,"JAC",1740
11312040,"JAC",2700
11312041,"JAC",1740
11312042,"JAC",1980
11312043,"JAC",2590
11312044,"JAC",5800
11312045,"JAC",2700
11320002,"JAC",900
11321001,"JAC",1660
11321002,"JAC",950
11321003,"JAC",0
11322001,"JAC",0
11322002,"JAC",7500
11326001,"JAC",0
11326002,"JAC",2490
11326003,"JAC",2820
11326004,"JAC",5680
11326005,"JAC",14400
11326006,"JAC",9700
11326007,"JAC",5680
11326008,"JAC",2680
11326009,"JAC",5300
11326010,"JAC",0
11326011,"JAC",1980
11417001,"TITANIA",150
11417002,"TITANIA",98
11417003,"TITANIA",120
11417004,"TITANIA",84
11417005,"TITANIA",110
11417006,"TITANIA",90
11417007,"TITANIA",107
11417008,"TITANIA",90
11417009,"TITANIA",155
11417010,"TITANIA",145
11417014,"TITANIA",185
11417015,"TITANIA",95
11417016,"TITANIA",154
11417018,"TITANIA",120
11417019,"TITANIA",110
11417020,"TITANIA",125
11417021,"TITANIA",0
11417022,"TITANIA",0
11512001,"ZHONGXING",1148
11512002,"ZHONGXING",1148
11520001,"ZHONGXING",1148
11520002,"ZHONGXING",1148
11520003,"ZHONGXING",1148
11521001,"ZHONGXING",1228
11521002,"ZHONGXING",1450
11521003,"ZHONGXING",1228
11521004,"ZHONGXING",1770
11521005,"ZHONGXING",1740
11521006,"ZHONGXING",1860
11521007,"ZHONGXING",1620
11521008,"ZHONGXING",1480
11603001,"AMPLE",2200
11611001,"AMPLE",16000
11611002,"AMPLE",28000
11611003,"AMPLE",28000
11611004,"AMPLE",28000
11617001,"AMPLE",155
11617002,"AMPLE",108
11617003,"AMPLE",108
11617004,"AMPLE",155
11617005,"AMPLE",110
11617006,"AMPLE",110
11617007,"AMPLE",70
11617008,"AMPLE",80
11617009,"AMPLE",119
11617010,"AMPLE",70
11617011,"AMPLE",119
11617012,"AMPLE",97
11617013,"AMPLE",97
11617014,"AMPLE",82
11617015,"AMPLE",80
11617016,"AMPLE",80
11619001,"AMPLE",900
11619002,"AMPLE",900
11622001,"AMPLE",16000
11622002,"AMPLE",3050
11701001,"GLOW",645
11701002,"GLOW",665
11701003,"GLOW",690
11817000,"VERUCCI",121
11817001,"VERUCCI",121
11817002,"VERUCCI",0
11817003,"VERUCCI",113
11817004,"VERUCCI",125
11817005,"VERUCCI",125
11817006,"VERUCCI",86
11817007,"VERUCCI",80
11817008,"VERUCCI",125
11917001,"JIALING",100
11917002,"JIALING",82
11917003,"JIALING",135
11917004,"JIALING",126
11917005,"JIALING",110
11917006,"JIALING",135
11917007,"JIALING",82
11917008,"JIALING",105
11917009,"JIALING",125
11917010,"JIALING",98
11917011,"JIALING",79
11917012,"JIALING",105
11917013,"JIALING",105
11917014,"JIALING",90
11917015,"JIALING",97
11917016,"JIALING",117
11917017,"JIALING",0
11917018,"JIALING",0
11917019,"JIALING",94
11917020,"JIALING",106
11917021,"JIALING",125
11917022,"JIALING",106
11917023,"JIALING",130
11917024,"JIALING",120
11917025,"JIALING",134
11919001,"JIALING",0
12023001,"GERLAP",8000
12025001,"GERLAP",8000
12117001,"DAYANG",118
12117002,"DAYANG",128
12117003,"DAYANG",106
12119001,"DAYANG",390
12217001,"JINCHENG",135
12217002,"JINCHENG",100
12217003,"JINCHENG",110
12217004,"JINCHENG",118
12217005,"JINCHENG",113
12217006,"JINCHENG",86
12217007,"JINCHENG",154
12217008,"JINCHENG",97
12217009,"JINCHENG",82
12217010,"JINCHENG",128
12217011,"JINCHENG",104
12217012,"JINCHENG",113
12217013,"JINCHENG",127
12217014,"JINCHENG",114
12219001,"JINCHENG",230
12219002,"JINCHENG",230
12219003,"JINCHENG",230
12219004,"JINCHENG",230
12219005,"JINCHENG",0
12219006,"JINCHENG",350
12219007,"JINCHENG",0
12219008,"JINCHENG",0
12219009,"JINCHENG",0
12219010,"JINCHENG",0
12219011,"JINCHENG",0
12301001,"GEELY",1170
12301002,"GEELY",1052
12301003,"GEELY",1052
12301004,"GEELY",1042
12301005,"GEELY",0
12301006,"GEELY",0
12301007,"GEELY",0
12301008,"GEELY",0
12301009,"GEELY",1042
12301010,"GEELY",1052
12301011,"GEELY",0
12301012,"GEELY",0
12301013,"GEELY",1042
12406001,"INFINITI",2431
12408001,"INFINITI",2925
12408002,"INFINITI",2005
12617001,"JINGLONG",0
12723001,"UTILITY",8000
12725001,"UTILITY",6300
12725002,"UTILITY",6300
12725003,"UTILITY",5564
12725004,"UTILITY",6969
12725005,"UTILITY",6787
12817001,"KEEWAY",120
12817002,"KEEWAY",118
12817003,"KEEWAY",92
12817004,"KEEWAY",115
12817005,"KEEWAY",118
12817006,"KEEWAY",105
12817007,"KEEWAY",134
12817008,"KEEWAY",130
12817009,"KEEWAY",160
12817010,"KEEWAY",0
12817011,"KEEWAY",135
12817012,"KEEWAY",117
12817013,"KEEWAY",0
12817014,"KEEWAY",113
12817015,"KEEWAY",95
12817016,"KEEWAY",115
12817017,"KEEWAY",117
12817018,"KEEWAY",134
12817019,"KEEWAY",0
12817020,"KEEWAY",0
12917001,"KYOTO",90
12917002,"KYOTO",95
12917003,"KYOTO",98
12917004,"KYOTO",130
12917005,"KYOTO",105
13017001,"FIRENZE",120
13017002,"FIRENZE",105
13017003,"FIRENZE",98
13017004,"FIRENZE",80
13017005,"FIRENZE",150
13017006,"FIRENZE",115
13017007,"FIRENZE",115
13123001,"SERVICHASIS",8000
13123002,"SERVICHASIS",6300
13217001,"HONLEI",0
13217002,"HONLEI",90
13217003,"HONLEI",130
13217004,"HONLEI",0
13217005,"HONLEI",130
13217006,"HONLEI",0
13217007,"HONLEI",107
13217008,"HONLEI",105
13217009,"HONLEI",90
13217010,"HONLEI",128
13301001,"OPEL",935
13301002,"OPEL",935
13308001,"OPEL",1961
13423001,"TRAILER SANDER",8000
13425002,"TRAILER SANDER",8000
13523001,"TECNIPESADOS",8000
13525001,"TECNIPESADOS",6300
13525002,"TECNIPESADOS",12000
13617001,"KAZUKI",0
13617002,"KAZUKI",0
13617003,"KAZUKI",0
13617004,"KAZUKI",120
13617005,"KAZUKI",150
13617006,"KAZUKI",140
13617007,"KAZUKI",120
13617008,"KAZUKI",96
13617009,"KAZUKI",92
13617010,"KAZUKI",122
13619001,"KAZUKI",0
13717001,"UNITED MOTORS",177
13717002,"UNITED MOTORS",80
13717003,"UNITED MOTORS",140
13717004,"UNITED MOTORS",199
13717005,"UNITED MOTORS",208
13717006,"UNITED MOTORS",163
13717007,"UNITED MOTORS",127
13717008,"UNITED MOTORS",125
13717010,"UNITED MOTORS",226
13717011,"UNITED MOTORS",169
13717012,"UNITED MOTORS",104
13717013,"UNITED MOTORS",112
13717014,"UNITED MOTORS",110
13717015,"UNITED MOTORS",127
13717016,"UNITED MOTORS",92
13717017,"UNITED MOTORS",104
13717018,"UNITED MOTORS",125
13717019,"UNITED MOTORS",154
13717020,"UNITED MOTORS",127
13717021,"UNITED MOTORS",0
13717022,"UNITED MOTORS",100
13717023,"UNITED MOTORS",99
13717024,"UNITED MOTORS",125
13717025,"UNITED MOTORS",102
13717026,"UNITED MOTORS",97
13717027,"UNITED MOTORS",0
13717028,"UNITED MOTORS",125
13717029,"UNITED MOTORS",127
13717030,"UNITED MOTORS",130
13717031,"UNITED MOTORS",166
13717032,"UNITED MOTORS",83
13717033,"UNITED MOTORS",0
13717034,"UNITED MOTORS",127
13717035,"UNITED MOTORS",110
13717036,"UNITED MOTORS",110
13717037,"UNITED MOTORS",122
13717038,"UNITED MOTORS",92
13717039,"UNITED MOTORS",78
13717040,"UNITED MOTORS",188
13717041,"UNITED MOTORS",120
13717042,"UNITED MOTORS",120
13717043,"UNITED MOTORS",154
13717044,"UNITED MOTORS",102
13717045,"UNITED MOTORS",127
13717046,"UNITED MOTORS",110
13717047,"UNITED MOTORS",118
13717048,"UNITED MOTORS",122
13717049,"UNITED MOTORS",122
13717050,"UNITED MOTORS",102
13717051,"UNITED MOTORS",100
13717052,"UNITED MOTORS",121
13717053,"UNITED MOTORS",110
13719001,"UNITED MOTORS",389
13817001,"PIONEER",122
13817002,"PIONEER",83
13923001,"TALLER OVEL",6300
13923002,"TALLER OVEL",6300
13923003,"TALLER OVEL",8000
14023001,"TRACTEC",8000
14025002,"TRACTEC",6300
14025003,"TRACTEC",6300
14025004,"TRACTEC",8000
14025005,"TRACTEC",8000
14025007,"TRACTEC",8000
14025008,"TRACTEC",6300
14025009,"TRACTEC",6300
14025010,"TRACTEC",6300
14025011,"TRACTEC",8000
14025012,"TRACTEC",0
14117001,"AYCO",105
14117002,"AYCO",108
14117003,"AYCO",150
14117004,"AYCO",150
14117005,"AYCO",97
14117006,"AYCO",138
14117007,"AYCO",99
14117008,"AYCO",105
14117009,"AYCO",110
14117010,"AYCO",108
14117011,"AYCO",125
14117012,"AYCO",60
14117013,"AYCO",135
14117014,"AYCO",97
14117015,"AYCO",150
14117016,"AYCO",77
14117017,"AYCO",104
14117018,"AYCO",95
14117019,"AYCO",90
14117020,"AYCO",89
14117021,"AYCO",139
14117022,"AYCO",0
14117023,"AYCO",0
14117024,"AYCO",0
14119001,"AYCO",370
14119002,"AYCO",320
14119003,"AYCO",320
14119004,"AYCO",320
14119005,"AYCO",0
14211001,"XINKAI",1480
14220001,"XINKAI",1480
14221001,"XINKAI",1495
14221002,"XINKAI",1495
14221003,"XINKAI",1495
14303001,"DFSK/DFM/DFZL",2400
14303002,"DFSK/DFM/DFZL",0
14303003,"DFSK/DFM/DFZL",2560
14304001,"DFSK/DFM/DFZL",3645
14304002,"DFSK/DFM/DFZL",3251
14304003,"DFSK/DFM/DFZL",2420
14304004,"DFSK/DFM/DFZL",2340
14304005,"DFSK/DFM/DFZL",3645
14304006,"DFSK/DFM/DFZL",2540
14304007,"DFSK/DFM/DFZL",4370
14304008,"DFSK/DFM/DFZL",2830
14304009,"DFSK/DFM/DFZL",2000
14304010,"DFSK/DFM/DFZL",2880
14304011,"DFSK/DFM/DFZL",4150
14304012,"DFSK/DFM/DFZL",3300
14304013,"DFSK/DFM/DFZL",3650
14304014,"DFSK/DFM/DFZL",2000
14304015,"DFSK/DFM/DFZL",5130
14304016,"DFSK/DFM/DFZL",2830
14306001,"DFSK/DFM/DFZL",1015
14306002,"DFSK/DFM/DFZL",1030
14306004,"DFSK/DFM/DFZL",1030
14306005,"DFSK/DFM/DFZL",1550
14306006,"DFSK/DFM/DFZL",1550
14306007,"DFSK/DFM/DFZL",1480
14306008,"DFSK/DFM/DFZL",1100
14306009,"DFSK/DFM/DFZL",1125
14306010,"DFSK/DFM/DFZL",1550
14306011,"DFSK/DFM/DFZL",1800
14306012,"DFSK/DFM/DFZL",0
14306013,"DFSK/DFM/DFZL",1200
14306014,"DFSK/DFM/DFZL",1275
14306015,"DFSK/DFM/DFZL",1855
14306016,"DFSK/DFM/DFZL",1250
14306017,"DFSK/DFM/DFZL",1250
14306018,"DFSK/DFM/DFZL",1235
14306019,"DFSK/DFM/DFZL",1290
14306020,"DFSK/DFM/DFZL",2100
14306021,"DFSK/DFM/DFZL",1330
14306022,"DFSK/DFM/DFZL",1235
14306023,"DFSK/DFM/DFZL",1000
14307001,"DFSK/DFM/DFZL",990
14307002,"DFSK/DFM/DFZL",1115
14307003,"DFSK/DFM/DFZL",1005
14307004,"DFSK/DFM/DFZL",1130
14307005,"DFSK/DFM/DFZL",1015
14307006,"DFSK/DFM/DFZL",1070
14307007,"DFSK/DFM/DFZL",0
14307008,"DFSK/DFM/DFZL",0
14307009,"DFSK/DFM/DFZL",0
14307010,"DFSK/DFM/DFZL",1308
14307011,"DFSK/DFM/DFZL",1000
14307012,"DFSK/DFM/DFZL",1308
14308001,"DFSK/DFM/DFZL",1800
14310001,"DFSK/DFM/DFZL",3650
14310002,"DFSK/DFM/DFZL",4150
14310003,"DFSK/DFM/DFZL",3251
14311001,"DFSK/DFM/DFZL",4370
14311002,"DFSK/DFM/DFZL",3645
14311003,"DFSK/DFM/DFZL",2420
14311004,"DFSK/DFM/DFZL",2340
14311005,"DFSK/DFM/DFZL",3251
14311006,"DFSK/DFM/DFZL",3645
14311007,"DFSK/DFM/DFZL",2540
14311008,"DFSK/DFM/DFZL",2000
14311009,"DFSK/DFM/DFZL",3650
14311010,"DFSK/DFM/DFZL",2830
14311011,"DFSK/DFM/DFZL",2000
14311012,"DFSK/DFM/DFZL",3300
14311013,"DFSK/DFM/DFZL",2880
14311014,"DFSK/DFM/DFZL",4150
14311015,"DFSK/DFM/DFZL",1085
14312001,"DFSK/DFM/DFZL",970
14312002,"DFSK/DFM/DFZL",1000
14312003,"DFSK/DFM/DFZL",0
14312004,"DFSK/DFM/DFZL",2340
14312005,"DFSK/DFM/DFZL",3645
14312006,"DFSK/DFM/DFZL",2420
14312007,"DFSK/DFM/DFZL",3251
14312008,"DFSK/DFM/DFZL",2000
14312009,"DFSK/DFM/DFZL",970
14312010,"DFSK/DFM/DFZL",3645
14312011,"DFSK/DFM/DFZL",5130
14312012,"DFSK/DFM/DFZL",3650
14312013,"DFSK/DFM/DFZL",1410
14312014,"DFSK/DFM/DFZL",2540
14312016,"DFSK/DFM/DFZL",2830
14312017,"DFSK/DFM/DFZL",4370
14312018,"DFSK/DFM/DFZL",3650
14312019,"DFSK/DFM/DFZL",4150
14312020,"DFSK/DFM/DFZL",3300
14312021,"DFSK/DFM/DFZL",2830
14312022,"DFSK/DFM/DFZL",2000
14312023,"DFSK/DFM/DFZL",970
14312024,"DFSK/DFM/DFZL",2880
14312025,"DFSK/DFM/DFZL",2000
14312026,"DFSK/DFM/DFZL",2830
14312027,"DFSK/DFM/DFZL",970
14312028,"DFSK/DFM/DFZL",2880
14312029,"DFSK/DFM/DFZL",2830
14312030,"DFSK/DFM/DFZL",760
14312031,"DFSK/DFM/DFZL",1200
14312032,"DFSK/DFM/DFZL",1200
14320001,"DFSK/DFM/DFZL",900
14320002,"DFSK/DFM/DFZL",915
14320003,"DFSK/DFM/DFZL",1410
14320004,"DFSK/DFM/DFZL",915
14320005,"DFSK/DFM/DFZL",970
14320006,"DFSK/DFM/DFZL",830
14320007,"DFSK/DFM/DFZL",760
14320008,"DFSK/DFM/DFZL",1200
14320009,"DFSK/DFM/DFZL",1200
14320010,"DFSK/DFM/DFZL",1200
14321001,"DFSK/DFM/DFZL",0
14321002,"DFSK/DFM/DFZL",1760
14321003,"DFSK/DFM/DFZL",1620
14321004,"DFSK/DFM/DFZL",1780
14321005,"DFSK/DFM/DFZL",1510
14321006,"DFSK/DFM/DFZL",1100
14326001,"DFSK/DFM/DFZL",6840
14326002,"DFSK/DFM/DFZL",4960
14419001,"YINGANG",340
14517001,"SIGMA",0
14517002,"SIGMA",0
14517003,"SIGMA",0
14517004,"SIGMA",92
14517005,"SIGMA",125
14517006,"SIGMA",98
14517007,"SIGMA",102
14517008,"SIGMA",127
14517009,"SIGMA",0
14517010,"SIGMA",0
14517011,"SIGMA",0
14517012,"SIGMA",150
14517013,"SIGMA",105
14517014,"SIGMA",117
14517015,"SIGMA",107
14517016,"SIGMA",117
14517017,"SIGMA",98
14517018,"SIGMA",127
14517019,"SIGMA",110
14517020,"SIGMA",107
14519001,"SIGMA",300
14519002,"SIGMA",0
14623001,"TECNICAR",6300
14625002,"TECNICAR",6300
14625003,"TECNICAR",8000
14625004,"TECNICAR",6300
14625005,"TECNICAR",6300
14625006,"TECNICAR",8000
14625007,"TECNICAR",6300
14625008,"TECNICAR",8000
14625009,"TECNICAR",6300
14717001,"APRILIA",0
14717003,"APRILIA",0
14717004,"APRILIA",186
14717005,"APRILIA",0
14717006,"APRILIA",146
14717007,"APRILIA",148
14717008,"APRILIA",0
14717009,"APRILIA",0
14717010,"APRILIA",0
14717011,"APRILIA",0
14717012,"APRILIA",189
14717013,"APRILIA",203
14717014,"APRILIA",185
14717015,"APRILIA",185
14717016,"APRILIA",189
14717017,"APRILIA",189
14717018,"APRILIA",214
14717019,"APRILIA",189
14717020,"APRILIA",130
14717021,"APRILIA",130
14717022,"APRILIA",161
14717023,"APRILIA",186
14717024,"APRILIA",185
14717025,"APRILIA",180
14823001,"RAFAEL ESCOBAR",8000
14825001,"RAFAEL ESCOBAR",8000
14825002,"RAFAEL ESCOBAR",6300
14825003,"RAFAEL ESCOBAR",8000
14906001,"SHINERAY",0
14906002,"SHINERAY",1080
14907001,"SHINERAY",1140
14907002,"SHINERAY",1140
14917001,"SHINERAY",117
14917002,"SHINERAY",107
14917003,"SHINERAY",116
14920001,"SHINERAY",1100
15023001,"TODO TRAIL",8000
15117001,"QINGQI",127
15117002,"QINGQI",114
15117003,"QINGQI",0
15117004,"QINGQI",125
15117005,"QINGQI",120
15117006,"QINGQI",100
15117007,"QINGQI",155
15117008,"QINGQI",102
15117009,"QINGQI",115
15117010,"QINGQI",115
15117011,"QINGQI",170
15117012,"QINGQI",115
15119001,"QINGQI",0
15203001,"GOLDEN DRAGON",1845
15203002,"GOLDEN DRAGON",0
15203003,"GOLDEN DRAGON",1845
15203004,"GOLDEN DRAGON",3260
15203005,"GOLDEN DRAGON",3260
15203006,"GOLDEN DRAGON",1845
15203007,"GOLDEN DRAGON",5000
15203008,"GOLDEN DRAGON",5100
15203009,"GOLDEN DRAGON",1845
15203010,"GOLDEN DRAGON",1845
15203011,"GOLDEN DRAGON",1845
15203012,"GOLDEN DRAGON",1845
15203013,"GOLDEN DRAGON",1845
15203014,"GOLDEN DRAGON",1845
15206001,"GOLDEN DRAGON",1845
15206002,"GOLDEN DRAGON",1845
15206003,"GOLDEN DRAGON",1845
15206004,"GOLDEN DRAGON",1845
15317001,"USW MOTORS",95
15317002,"USW MOTORS",99
15317003,"USW MOTORS",105
15317004,"USW MOTORS",99
15317005,"USW MOTORS",102
15317006,"USW MOTORS",105
15317008,"USW MOTORS",118
15317009,"USW MOTORS",126
15523001,"STELL TRAILERS",8000
15619001,"XIANFENG",396
15723001,"TRAYCOL",6300
15725001,"TRAYCOL",6300
15725002,"TRAYCOL",8000
15803001,"JMC",0
15803002,"JMC",0
15803003,"JMC",5000
15804001,"JMC",2345
15804002,"JMC",0
15804003,"JMC",1480
15804004,"JMC",0
15804005,"JMC",0
15804006,"JMC",0
15804007,"JMC",2010
15804008,"JMC",2120
15804009,"JMC",2010
15804010,"JMC",2010
15804011,"JMC",1480
15804012,"JMC",1820
15804013,"JMC",1700
15804014,"JMC",2120
15804015,"JMC",2010
15804016,"JMC",3450
15804017,"JMC",4410
15804018,"JMC",2370
15804019,"JMC",4150
15804020,"JMC",2010
15804021,"JMC",2120
15804022,"JMC",1830
15808001,"JMC",1790
15808002,"JMC",1730
15810001,"JMC",2345
15810002,"JMC",3340
15811001,"JMC",2345
15811002,"JMC",1480
15811003,"JMC",0
15811004,"JMC",0
15811005,"JMC",2010
15811006,"JMC",0
15811007,"JMC",1480
15811008,"JMC",2010
15811009,"JMC",1820
15811010,"JMC",2120
15811011,"JMC",1700
15811012,"JMC",4410
15811013,"JMC",2370
15811014,"JMC",2120
15811015,"JMC",4150
15811016,"JMC",2180
15811017,"JMC",1830
15811018,"JMC",2114
15811019,"JMC",2510
15812001,"JMC",2345
15812002,"JMC",0
15812003,"JMC",1480
15812004,"JMC",1480
15812005,"JMC",2345
15812006,"JMC",1315
15812007,"JMC",2120
15812008,"JMC",1480
15812009,"JMC",2010
15812010,"JMC",3340
15812011,"JMC",1820
15812012,"JMC",1820
15812013,"JMC",1700
15812014,"JMC",1420
15812015,"JMC",1700
15812016,"JMC",3450
15812017,"JMC",2120
15812018,"JMC",1315
15812019,"JMC",4150
15812020,"JMC",2120
15812021,"JMC",3450
15812022,"JMC",2370
15812023,"JMC",2114
15812024,"JMC",2114
15812025,"JMC",2120
15812026,"JMC",2510
15812027,"JMC",1830
15820001,"JMC",0
15820002,"JMC",0
15820003,"JMC",0
15821001,"JMC",0
15821002,"JMC",0
15821003,"JMC",1520
15821004,"JMC",1670
15821005,"JMC",2769
15821006,"JMC",2395
15821007,"JMC",1765
15821008,"JMC",1840
15821009,"JMC",1695
15917002,"AKT",0
15917003,"AKT",126
15917004,"AKT",83
15917005,"AKT",95
15917006,"AKT",98
15917007,"AKT",95
15917008,"AKT",115
15917009,"AKT",102
15917010,"AKT",98
15917011,"AKT",93
15917012,"AKT",118
15917013,"AKT",105
15917014,"AKT",115
15917015,"AKT",126
15917016,"AKT",96
15917017,"AKT",125
15917018,"AKT",113
15917019,"AKT",130
15917020,"AKT",96
15917021,"AKT",130
15917022,"AKT",93
15917023,"AKT",130
15917024,"AKT",95
15917025,"AKT",0
15917026,"AKT",98
15917027,"AKT",102
15917028,"AKT",113
15917029,"AKT",100
15917030,"AKT",120
15917031,"AKT",120
15917032,"AKT",117
15917033,"AKT",105
15917034,"AKT",113
15917035,"AKT",118
15917036,"AKT",118
15917037,"AKT",103
15917038,"AKT",98
15917039,"AKT",117
15917040,"AKT",125
15917041,"AKT",150
15917042,"AKT",120
15917043,"AKT",137
15917044,"AKT",105
15917045,"AKT",105
15919001,"AKT",124
15919002,"AKT",300
15919003,"AKT",200
15919004,"AKT",300
15919005,"AKT",330
15919006,"AKT",330
15919007,"AKT",330
15919008,"AKT",330
15919009,"AKT",330
15919010,"AKT",330
16025001,"MANETRA",6300
16025002,"MANETRA",8000
16025003,"MANETRA",6300
16517001,"JINFENG",102
16517002,"JINFENG",102
16517003,"JINFENG",98
16517004,"JINFENG",83
16619002,"BRP CAN AM",225
16619003,"BRP CAN AM",323
16619004,"BRP CAN AM",214
16619005,"BRP CAN AM",299
16619006,"BRP CAN AM",302
16619007,"BRP CAN AM",316
16619008,"BRP CAN AM",275
16619009,"BRP CAN AM",319
16619010,"BRP CAN AM",279
16619011,"BRP CAN AM",587
16619012,"BRP CAN AM",326
16619013,"BRP CAN AM",326
16619014,"BRP CAN AM",421
16619015,"BRP CAN AM",317
16619016,"BRP CAN AM",587
16619017,"BRP CAN AM",587
16619018,"BRP CAN AM",371
16619019,"BRP CAN AM",339
16619020,"BRP CAN AM",588
16619021,"BRP CAN AM",356
16619022,"BRP CAN AM",584
16619023,"BRP CAN AM",702
16619024,"BRP CAN AM",459
16619025,"BRP CAN AM",587
16619026,"BRP CAN AM",336
16619027,"BRP CAN AM",336
16619028,"BRP CAN AM",0
16619029,"BRP CAN AM",326
16619030,"BRP CAN AM",326
16619031,"BRP CAN AM",0
16619032,"BRP CAN AM",308
16619033,"BRP CAN AM",710
16701001,"GREAT WALL MOTOR",0
16701002,"GREAT WALL MOTOR",0
16701003,"GREAT WALL MOTOR",1125
16701004,"GREAT WALL MOTOR",1100
16701005,"GREAT WALL MOTOR",1120
16701006,"GREAT WALL MOTOR",0
16706001,"GREAT WALL MOTOR",1830
16706002,"GREAT WALL MOTOR",1760
16706003,"GREAT WALL MOTOR",1880
16706004,"GREAT WALL MOTOR",1830
16706005,"GREAT WALL MOTOR",0
16706006,"GREAT WALL MOTOR",1725
16706007,"GREAT WALL MOTOR",2030
16706008,"GREAT WALL MOTOR",1481
16706009,"GREAT WALL MOTOR",1549
16706010,"GREAT WALL MOTOR",2030
16708001,"GREAT WALL MOTOR",1830
16708002,"GREAT WALL MOTOR",0
16708003,"GREAT WALL MOTOR",1805
16708004,"GREAT WALL MOTOR",1805
16711002,"GREAT WALL MOTOR",0
16711003,"GREAT WALL MOTOR",1230
16712001,"GREAT WALL MOTOR",0
16712002,"GREAT WALL MOTOR",0
16712003,"GREAT WALL MOTOR",0
16712004,"GREAT WALL MOTOR",0
16712005,"GREAT WALL MOTOR",0
16712006,"GREAT WALL MOTOR",1230
16720001,"GREAT WALL MOTOR",0
16720002,"GREAT WALL MOTOR",0
16720003,"GREAT WALL MOTOR",2310
16720004,"GREAT WALL MOTOR",0
16720005,"GREAT WALL MOTOR",0
16720006,"GREAT WALL MOTOR",0
16720007,"GREAT WALL MOTOR",0
16720008,"GREAT WALL MOTOR",0
16720009,"GREAT WALL MOTOR",0
16720010,"GREAT WALL MOTOR",0
16720011,"GREAT WALL MOTOR",0
16720012,"GREAT WALL MOTOR",0
16721001,"GREAT WALL MOTOR",1575
16721002,"GREAT WALL MOTOR",1575
16721004,"GREAT WALL MOTOR",1510
16721005,"GREAT WALL MOTOR",1510
16721006,"GREAT WALL MOTOR",1460
16721007,"GREAT WALL MOTOR",1860
16721008,"GREAT WALL MOTOR",1825
16721010,"GREAT WALL MOTOR",1740
16721011,"GREAT WALL MOTOR",1860
16721012,"GREAT WALL MOTOR",1740
16721013,"GREAT WALL MOTOR",1825
16721014,"GREAT WALL MOTOR",1705
16721015,"GREAT WALL MOTOR",1510
16721016,"GREAT WALL MOTOR",0
16721017,"GREAT WALL MOTOR",1860
16721018,"GREAT WALL MOTOR",0
16721019,"GREAT WALL MOTOR",0
16721020,"GREAT WALL MOTOR",0
16721021,"GREAT WALL MOTOR",0
16721022,"GREAT WALL MOTOR",0
16721023,"GREAT WALL MOTOR",0
16721024,"GREAT WALL MOTOR",1720
16721025,"GREAT WALL MOTOR",1660
16721026,"GREAT WALL MOTOR",0
16721027,"GREAT WALL MOTOR",0
16721028,"GREAT WALL MOTOR",1780
16825001,"INDUCAM JC",6300
16825002,"INDUCAM JC",8000
16925001,"HEIL",8000
17025001,"WABASH NATIONAL",6300
17125001,"FALCON",8000
17125002,"FALCON",8000
17125003,"FALCON",6300
17125004,"FALCON",6300
17125005,"FALCON",8000
17125006,"FALCON",8000
17125007,"FALCON",8000
17222001,"PETERBILT",0
17222002,"PETERBILT",0
17317003,"MAXMOTOR",105
17417001,"KTM",137
17417002,"KTM",199
17417003,"KTM",186
17417004,"KTM",152
17417005,"KTM",52
17417006,"KTM",97
17417007,"KTM",112
17417008,"KTM",198
17417009,"KTM",117
