"Estado","Nacionalidad","Combustible","Puertas","Transmision","Codigo"
"Activo","ALE","GSL",2,"4X2",801355
"Activo","ALE","GSL",3,"4X2",801356
"Activo","ALE","GSL",2,"4X2",801357
"Activo","ALE","GSL",5,"4X2",801358
"Activo","ALE","GSL",2,"4X2",801359
"Activo","ALE","GSL",2,"4X2",801360
"Activo","ALE","GSL",2,"4X2",801361
"Activo","ALE","GSL",2,"4X2",801362
"Activo","ALE","GSL",2,"4X2",801363
"Activo","ALE","GSL",2,"4X2",801364
"Activo","ALE","GSL",5,"4X2",801365
"Activo","ALE","GSL",4,"4X2",801366
"Activo","ALE","GSL",4,"4X2",801367
"Activo","ALE","GSL",5,"4X2",801368
"Activo","ALE","GSL",5,"4X2",801369
"Activo","ALE","GSL",5,"4X2",801370
"Activo","ALE","GSL",2,"4X2",801371
"Activo","ALE","GSL",2,"4X2",801372
"Activo","ALE","GSL",4,"4X2",801373
"Activo","ALE","GSL",4,"4X2",801374
"Activo","ALE","ELT",5,"4X2",801375
"Activo","ALE","GSL",4,"4X2",801376
"Activo","ALE","GSL",4,"4X2",801377
"Activo","ALE","GSL",2,"4X2",801378
"Activo","ALE","GSL",2,"4X2",801379
"Activo","ALE","GSL",4,"4X2",801380
"Activo","ALE","GSL",2,"4X2",801381
"Activo","ALE","GSL",5,"4X2",801382
"Activo","ALE","GSL",2,"4X2",801383
"Activo","ALE","GSL",2,"4X2",801384
"Activo","ALE","GSL",5,"4X2",801385
"Activo","ALE","GSL",5,"4X2",801386
"Activo","ALE","GSL",5,"4X2",801387
"Activo","ALE","GSL",2,"4X2",801388
"Activo","ALE","GSL",4,"4X2",801389
"Activo","ALE","GSL",4,"4X2",801390
"Activo","ALE","DSL",4,"4X2",801391
"Activo","ALE","GSL",4,"4X2",801392
"Activo","ALE","GSL",5,"4X2",801393
"Activo","ALE","GSL",2,"4X2",801394
"Activo","ALE","GSL",4,"4X2",801395
"Activo","ALE","GSL",2,"4X2",801396
"Activo","ALE","GSL",2,"4X2",801397
"Activo","ALE","GSL",5,"4X2",801398
"Activo","ALE","GSL",2,"4X2",801399
"Activo","ALE","GSL",5,"4X2",801400
"Activo","ALE","GSL",2,"4X2",801401
"Activo","ALE","GSL",5,"4X2",801402
"Activo","ALE","GSL",5,"4X2",801403
"Activo","ALE","GSL",4,"4X2",801404
"Activo","ALE","GSL",4,"4X2",801405
"Activo","ALE","GSL",4,"4X2",801406
"Activo","ALE","GSL",4,"4X2",801407
"Activo","ALE","GSL",5,"4X2",806001
"Activo","ALE","GSL",5,"4X2",806002
"Activo","ALE","GSL",5,"4X2",806003
"Activo","ALE","GSL",5,"4X2",806004
"Activo","ALE","GSL",5,"4X2",806005
"Activo","ALE","GSL",5,"4X2",806006
"Activo","ALE","GSL",5,"4X2",806008
"Activo","ALE","GSL",5,"4X2",806009
"Activo","ALE","GSL",5,"4X4",806012
"Activo","ALE","GSL",5,"4X2",806014
"Activo","ALE","GSL",5,"4X2",806015
"Activo","ALE","GSL",5,"4X2",806016
"Activo","ALE","GSL",5,"4X2",806017
"Activo","ALE","GSL",5,"4X2",806018
"Activo","ALE","GSL",5,"4X2",806019
"Activo","ALE","DSL",5,"4X4",806020
"Activo","ALE","GSL",5,"4X4",806021
"Activo","ALE","GSL",5,"4X4",806022
"Activo","ALE","DSL",5,"4X4",806023
"Activo","ALE","GSL",5,"4X4",806024
"Activo","ALE","GSL",5,"4X2",806025
"Activo","ALE","GSL",5,"4X2",806026
"Activo","ALE","DSL",5,"4X2",806027
"Activo","ALE","GSL",5,"4X2",806028
"Activo","ALE","GSL",5,"4X2",806029
"Activo","ALE","DSL",5,"4X2",806030
"Activo","ALE","GSL",5,"4X4",808001
"Activo","ALE","GSL",5,"4X4",808002
"Activo","ALE","GSL",5,"4X4",808003
"Activo","ALE","GSL",5,"4X4",808004
"Activo","ALE","GSL",5,"4X4",808005
"Activo","ALE","GSL",5,"4X4",808006
"Activo","ALE","GSL",5,"4X4",808007
"Activo","ALE","GSL",5,"4X4",808008
"Activo","ALE","GSL",5,"4X4",808009
"Activo","ALE","GSL",5,"4X4",808010
"Activo","ALE","GSL",5,"4X4",808011
"Activo","ALE","GSL",5,"4X4",808012
"Activo","ALE","GSL",5,"4X4",808013
"Activo","ALE","GSL",5,"4X4",808014
"Activo","ALE","GSL",5,"4X4",808015
"Activo","ALE","GSL",5,"4X4",808016
"Activo","ALE","DSL",5,"4X4",808017
"Activo","ALE","GSL",5,"4X4",808018
"Activo","ALE","DSL",5,"4X4",808019
"Activo","ALE","GSL",5,"4X4",808020
"Activo","ALE","GSL",5,"4X4",808021
"Activo","ALE","DSL",5,"4X4",808022
"Activo","ALE","GSL",5,"4X4",808023
"Activo","ALE","DSL",5,"4X4",808024
"Activo","ALE","GSL",5,"4X4",808025
"Activo","ALE","GSL",5,"4X4",808026
"Activo","ALE","GSL",5,"4X4",808027
"Activo","ALE","GSL",5,"4X4",808028
"Activo","ALE","GSL",5,"4X4",808029
"Activo","ALE","GSL",5,"4X4",808030
"Activo","ALE","DSL",5,"4X4",808031
"Activo","ALE","DSL",5,"4X4",808032
"Activo","ALE","DSL",5,"4X4",808033
"Activo","ALE","DSL",5,"4X4",808034
"Activo","ALE","DSL",5,"4X4",808035
"Activo","ALE","GSL",5,"4X4",808036
"Activo","ALE","GSL",5,"4X4",808037
"Activo","ALE","GSL",5,"4X4",808038
"Activo","ALE","GSL",5,"4X4",808039
"Activo","ALE","DSL",5,"4X4",808040
"Activo","ALE","GSL",5,"4X4",808041
"Activo","ALE","GSL",5,"4X4",808042
"Activo","ALE","GSL",5,"4X4",808043
"Activo","ALE","DSL",5,"4X4",808044
"Activo","ALE","DSL",5,"4X4",808045
"Activo","ALE","DSL",5,"4X4",808046
"Activo","ALE","GSL",5,"4X4",808047
"Activo","ALE","GSL",5,"4X4",808048
"Activo","ALE","GSL",5,"4X4",808049
"Activo","ALE","DSL",5,"4X4",808050
"Activo","ALE","GSL",5,"4X4",808051
"Activo","ALE","DSL",5,"4X4",808052
"Activo","ALE","GSL",5,"4X4",808053
"Activo","ALE","GSL",5,"4X4",808054
"Activo","ALE","GSL",5,"4X4",808055
"Activo","ALE","HBD",5,"4X4",808056
"Activo","ALE","GSL",0,"2X1",817005
"Activo","ALE","GSL",0,"2X1",817006
"Activo","ALE","GSL",0,"2X1",817011
"Activo","ALE","GSL",0,"2X1",817012
"Activo","ALE","GSL",0,"2X1",817013
"Activo","ALE","GSL",0,"2X1",817014
"Activo","ALE","GSL",0,"2X1",817015
"Activo","ALE","GSL",0,"2X1",817016
"Activo","ALE","GSL",0,"2X1",817019
"Activo","ALE","GSL",0,"2X1",817020
"Activo","ALE","GSL",0,"2X1",817021
"Activo","ALE","GSL",0,"2X1",817022
"Activo","ALE","GSL",0,"2X1",817023
"Activo","ALE","GSL",0,"2X1",817024
"Activo","ALE","GSL",0,"2X1",817025
"Activo","ALE","GSL",0,"2X1",817026
"Activo","ALE","GSL",0,"2X1",817027
"Activo","ALE","GSL",0,"2X1",817028
"Activo","ALE","GSL",0,"2X1",817029
"Activo","ALE","GSL",0,"2X1",817030
"Activo","ALE","GSL",0,"2X1",817031
"Activo","ALE","GSL",0,"2X1",817032
"Activo","ALE","GSL",0,"2X1",817033
"Activo","ALE","GSL",0,"2X1",817034
"Activo","ALE","GSL",0,"2X1",817035
"Activo","ALE","GSL",0,"2X1",817036
"Activo","ALE","GSL",0,"2X1",817037
"Activo","ALE","GSL",0,"2X1",817038
"Activo","ALE","GSL",0,"2X1",817039
"Activo","ALE","GSL",0,"2X1",817040
"Activo","ALE","GSL",0,"2X1",817041
"Activo","ALE","GSL",0,"2X1",817042
"Activo","ALE","GSL",0,"2X1",817043
"Activo","ALE","GSL",0,"2X1",817044
"Activo","ALE","GSL",0,"2X1",817045
"Activo","ALE","GSL",0,"2X1",817046
"Activo","ALE","GSL",0,"2X1",817047
"Activo","ALE","GSL",0,"2X1",817048
"Activo","ALE","GSL",0,"2X1",817049
"Activo","ALE","GSL",0,"2X1",817050
"Activo","ALE","GSL",0,"2X1",817051
"Activo","ALE","GSL",0,"2X1",817052
"Activo","ALE","GSL",0,"2X1",817053
"Activo","ALE","GSL",0,"2X1",817054
"Activo","ALE","GSL",0,"2X1",817055
"Activo","ALE","GSL",0,"2X1",817056
"Activo","ALE","GSL",0,"2X1",817057
"Activo","ALE","GSL",0,"2X1",817058
"Activo","ALE","GSL",0,"2X1",817059
"Activo","ALE","GSL",0,"2X1",817060
"Activo","ALE","GSL",0,"2X1",817061
"Activo","ALE","GSL",0,"2X1",817062
"Activo","ALE","GSL",0,"2X1",817063
"Activo","ALE","GSL",0,"2X1",817064
"Activo","ALE","GSL",0,"2X1",817065
"Activo","ALE","GSL",0,"2X1",817066
"Activo","MEX","DSL",2,"4X2",903001
"Activo","MEX","DSL",2,"4X2",903002
"Activo","MEX","",2,"",903003
"Activo","MEX","DSL",2,"4X2",903004
"Activo","MEX","",0,"",903006
"Activo","MEX","DSL",2,"4X2",904001
"Activo","MEX","",2,"",904002
"Activo","MEX","DSL",2,"6X4",904003
"Activo","MEX","DSL",2,"6X4",910001
"Activo","MEX","DSL",2,"4X2",910080
"Activo","MEX","DSL",2,"4X2",910082
"Activo","MEX","DSL",2,"4X2",911001
"Activo","MEX","DSL",2,"6X4",911002
"Activo","MEX","DSL",2,"6X4",912001
"Activo","MEX","DSL",2,"4X2",912002
"Activo","MEX","DSL",2,"6X4",922003
"Activo","MEX","DSL",2,"4X2",926001
"Activo","MEX","DSL",2,"6X4",926002
"Activo","USA","GSL",4,"4X2",1001007
"Activo","USA","GSL",2,"4X2",1001008
"Activo","USA","GSL",4,"4X2",1001015
"Activo","USA","GSL",4,"4X2",1001016
"Activo","USA","GSL",4,"4X2",1001017
"Activo","USA","GSL",4,"4X2",1001018
"Activo","USA","GSL",4,"4X2",1001019
"Activo","USA","GSL",4,"4X2",1001020
"Activo","USA","GSL",2,"4X2",1001021
"Activo","USA","GSL",5,"4X2",1006001
"Activo","ITA","GSL",0,"2X1",1117001
"Activo","ITA","GSL",0,"2X1",1117002
"Activo","ITA","GSL",0,"2X1",1117003
"Activo","ITA","GSL",0,"2X1",1117004
"Activo","ITA","GSL",0,"2X1",1117005
"Activo","ITA","GSL",0,"2X1",1117006
"Activo","ITA","GSL",0,"2X1",1117007
"Activo","ITA","GSL",0,"2X1",1117008
"Activo","ITA","GSL",0,"2X1",1117009
"Activo","USA","GSL",2,"4X2",1201005
"Activo","SUE","GSL",4,"4X2",1201006
"Activo","SUE","GSL",4,"4X2",1201007
"Activo","SUE","GSL",4,"4X2",1201008
"Activo","USA","GSL",4,"4X2",1201009
"Activo","USA","GSL",5,"4X4",1208001
"Activo","USA","GSL",5,"4X4",1208002
"Activo","USA","GSL",5,"4X4",1208003
"Activo","USA","GSL",5,"4X4",1208004
"Activo","USA","GSL",5,"4X4",1208005
"Activo","USA","GSL",4,"4X4",1221001
"Activo","USA","",3,"4X4",1508001
"Activo","USA","",3,"4X4",1508002
"Activo","USA","",3,"4X4",1508003
"Activo","USA","GSL",2,"4X2",1601001
"Activo","USA","GSL",5,"4X2",1601005
"Activo","USA","GSL",4,"4X2",1601006
"Activo","USA","GSL",4,"4X2",1601007
"Activo","COL","GSL",4,"4X2",1601010
"Activo","COL","GSL",3,"4X2",1601011
"Activo","COL","GSL",4,"4X2",1601012
"Activo","COL","GSL",4,"4X2",1601013
"Activo","USA","GSL",2,"4X2",1601014
"Activo","COL","GSL",4,"4X2",1601024
"Activo","COL","GSL",4,"4X2",1601025
"Activo","COL","GSL",4,"4X2",1601026
"Activo","COL","GSL",5,"4X2",1601029
"Activo","COL","GSL",5,"4X2",1601030
"Activo","COL","GSL",4,"4X2",1601031
"Activo","COL","GSL",4,"4X2",1601034
"Activo","COL","GSL",4,"4X2",1601035
"Activo","COL","GSL",4,"4X2",1601036
"Activo","COL","GSL",4,"4X2",1601037
"Activo","COL","GSL",4,"4X2",1601038
"Activo","COL","GSL",4,"4X2",1601039
"Activo","COL","GSL",4,"4X2",1601040
"Activo","COL","GSL",4,"4X2",1601041
"Activo","COL","GSL",4,"4X2",1601042
"Activo","COL","GSL",4,"4X2",1601043
"Activo","MEX","GSL",4,"4X2",1601044
"Activo","COL","GSL",4,"4X2",1601045
"Activo","COL","GSL",3,"4X2",1601046
"Activo","COL","GSL",3,"4X2",1601047
"Activo","USA","GSL",2,"4X2",1601048
"Activo","ECU","GSL",3,"4X2",1601049
"Activo","USA","GSL",4,"4X2",1601050
"Activo","USA","GSL",2,"4X2",1601052
"Activo","COL","GSL",4,"4X2",1601055
"Activo","USA","GSL",4,"4X2",1601057
"Activo","USA","GSL",4,"4X2",1601058
"Activo","USA","GSL",4,"4X2",1601059
"Activo","COL","GSL",4,"4X2",1601060
"Activo","COL","GSL",4,"4X2",1601061
"Activo","COL","GSL",4,"4X2",1601062
"Activo","COL","GSL",5,"4X2",1601063
"Activo","ECU","GSL",3,"4X2",1601064
"Activo","COL","GSL",4,"4X2",1601065
"Activo","COL","GSL",4,"4X2",1601066
"Activo","COL","GSL",4,"4X2",1601068
"Activo","COL","GSL",3,"4X2",1601069
"Activo","COL","GSL",5,"4X2",1601070
"Activo","COL","GSL",4,"4X2",1601071
"Activo","VEN","GSL",4,"4X2",1601072
"Activo","VEN","GSL",3,"4X2",1601073
"Activo","COL","GSL",5,"4X2",1601075
"Activo","ECU","GSL",4,"4X2",1601076
"Activo","COL","GSL",5,"4X2",1601078
"Activo","COL","GSL",5,"4X2",1601081
"Activo","BRA","GSL",4,"4X2",1601084
"Activo","VEN","GSL",4,"4X2",1601085
"Activo","VEN","GSL",4,"4X2",1601086
"Activo","COL","GSL",4,"4X2",1601088
"Activo","COL","DSL",4,"4X2",1601089
"Activo","ECU","GSL",4,"4X2",1601092
"Activo","COL","GSL",5,"4X2",1601093
"Activo","BRA","GSL",4,"4X2",1601094
"Activo","COL","GSL",5,"4X2",1601096
"Activo","BRA","GSL",4,"4X2",1601097
"Activo","COL","GSL",5,"4X2",1601099
"Activo","COL","GSL",5,"4X2",1601100
"Activo","JAP","GSL",5,"4X2",1601101
"Activo","ECU","GSL",4,"4X2",1601102
"Activo","ECU","GSL",5,"4X2",1601103
"Activo","ECU","GSL",4,"4X2",1601104
"Activo","COL","GSL",4,"4X2",1601105
"Activo","BRA","GSL",5,"4X2",1601106
"Activo","BRA","GSL",5,"4X2",1601107
"Activo","BRA","GSL",4,"4X2",1601110
"Activo","BRA","GSL",4,"4X2",1601111
"Activo","COL","GSL",5,"4X2",1601113
"Activo","COL","GSL",4,"4X2",1601114
"Activo","KOR","GSL",4,"4X2",1601118
"Activo","KOR","GSL",4,"4X2",1601119
"Activo","BRA","GSL",3,"4X2",1601120
"Activo","BRA","GSL",5,"4X2",1601121
"Activo","BRA","GSL",4,"4X2",1601122
"Activo","COL","GSL",3,"4X2",1601123
"Activo","COL","GSL",3,"4X2",1601124
"Activo","COL","GSL",5,"4X2",1601125
"Activo","COL","GSL",4,"4X2",1601126
"Activo","COL","GSL",4,"4X2",1601127
"Activo","COL","GSL",4,"4X2",1601128
"Activo","COL","GSL",4,"4X2",1601129
"Activo","ECU","GSL",5,"4X2",1601131
"Activo","COL","GSL",5,"4X2",1601132
"Activo","COL","GSL",5,"4X2",1601133
"Activo","KOR","GSL",5,"4X2",1601136
"Activo","KOR","GSL",5,"4X2",1601137
"Activo","BRA","GSL",2,"4X2",1601138
"Activo","VEN","GSL",4,"4X2",1601140
"Activo","MEX","GSL",4,"4X2",1601141
"Activo","MEX","GSL",5,"4X2",1601142
"Activo","VEN","GSL",4,"4X2",1601146
"Activo","MEX","GSL",4,"4X2",1601147
"Activo","MEX","GSL",3,"4X2",1601148
"Activo","MEX","GSL",3,"4X2",1601149
"Activo","MEX","GSL",5,"4X2",1601150
"Activo","KOR","GSL",4,"4X2",1601154
"Activo","BRA","GSL",4,"4X2",1601155
"Activo","ECU","GSL",4,"4X2",1601156
"Activo","COL","GSL",4,"4X2",1601157
"Activo","COL","GSL",4,"4X2",1601159
"Activo","KOR","GSL",3,"4X2",1601160
"Activo","VEN","GSL",4,"4X2",1601161
"Activo","VEN","GSL",4,"4X2",1601164
"Activo","COL","GSL",3,"4X2",1601165
"Activo","COL","GSL",4,"4X2",1601166
"Activo","COL","GSL",4,"4X2",1601167
"Activo","ECU","GSL",4,"4X2",1601169
"Activo","ECU","GSL",5,"4X2",1601170
"Activo","KOR","GSL",5,"4X2",1601171
"Activo","KOR","GSL",5,"4X2",1601172
"Activo","COL","GSL",4,"4X2",1601173
"Activo","COL","GSL",3,"4X2",1601174
"Activo","VEN","GSL",5,"4X2",1601181
"Activo","COL","GSL",4,"4X2",1601182
"Activo","KOR","GSL",3,"4X2",1601184
"Activo","KOR","GSL",3,"4X2",1601187
"Activo","COL","GSL",5,"4X2",1601188
"Activo","KOR","GSL",5,"4X2",1601189
"Activo","KOR","GSL",5,"4X2",1601190
"Activo","KOR","GSL",5,"4X2",1601191
"Activo","COL","GSL",5,"4X2",1601192
"Activo","VEN","GSL",3,"4X2",1601193
"Activo","VEN","GSL",3,"4X2",1601194
"Activo","COL","GSL",4,"4X2",1601195
"Activo","COL","GSL",5,"4X2",1601196
"Activo","COL","GSL",5,"4X2",1601198
"Activo","COL","GSL",5,"4X2",1601199
"Activo","KOR","GSL",5,"4X2",1601200
"Activo","COL","GSL",4,"4X2",1601201
"Activo","COL","GSL",4,"4X2",1601202
"Activo","COL","GSL",4,"4X2",1601203
"Activo","KOR","GSL",4,"4X2",1601204
"Activo","COL","GSL",4,"4X2",1601205
"Activo","COL","GSL",4,"4X2",1601206
"Activo","COL","GSL",4,"4X2",1601207
"Activo","KOR","GSL",3,"4X2",1601208
"Activo","COL","GSL",5,"4X2",1601209
"Activo","COL","GSL",5,"4X2",1601210
"Activo","COL","GSL",4,"4X2",1601211
"Activo","COL","GSL",4,"4X2",1601212
"Activo","KOR","GSL",5,"4X2",1601213
"Activo","COL","GSL",4,"4X2",1601214
"Activo","COL","GSL",4,"4X2",1601215
"Activo","COL","GSL",4,"4X2",1601216
"Activo","USA","GSL",4,"4X2",1601217
"Activo","MEX","GSL",4,"4X2",1601218
"Activo","USA","GSL",3,"4X2",1601219
"Activo","MEX","GSL",4,"4X2",1601220
"Activo","MEX","GSL",4,"4X2",1601221
"Activo","COL","GSL",5,"4X2",1601222
"Activo","USA","GSL",2,"4X2",1601223
"Activo","KOR","GSL",4,"4X2",1601224
"Activo","KOR","GSL",4,"4X2",1601225
"Activo","COL","GSL",4,"4X2",1601226
"Activo","COL","GSL",5,"4X2",1601227
"Activo","USA","GSL",4,"4X2",1601228
"Activo","COL","GSL",3,"4X2",1601229
"Activo","COL","GSL",3,"4X2",1601230
"Activo","COL","GSL",3,"4X2",1601231
"Activo","COL","GSL",5,"4X2",1601232
"Activo","COL","GSL",5,"4X2",1601233
"Activo","COL","GSL",4,"4X2",1601234
"Activo","COL","GSL",4,"4X2",1601235
"Activo","KOR","GSL",4,"4X2",1601236
"Activo","USA","GSL",2,"4X2",1601237
"Activo","KOR","GSL",4,"4X2",1601238
"Activo","COL","GSL",5,"4X2",1601239
"Activo","COL","GSL",5,"4X2",1601240
"Activo","COL","GSL",5,"4X2",1601241
"Activo","COL","GSL",3,"4X2",1601242
"Activo","USA","GSL",2,"4X2",1601243
"Activo","USA","GSL",2,"4X2",1601244
"Activo","USA","GSL",2,"4X2",1601245
"Activo","KOR","GSL",4,"4X2",1601246
"Activo","KOR","GSL",4,"4X2",1601247
"Activo","COL","GSL",4,"4X2",1601248
"Activo","COL","GSL",5,"4X2",1601249
"Activo","CAN","GSL",4,"4X2",1601250
"Activo","KOR","GSL",5,"4X2",1601251
"Activo","USA","HBD",5,"4X2",1601252
"Activo","COL","GSL",4,"4X2",1601253
"Activo","COL","GSL",4,"4X2",1601254
"Activo","COL","GSL",4,"4X2",1601255
"Activo","COL","GSL",4,"4X2",1601256
"Activo","COL","GSL",5,"4X2",1601257
"Activo","COL","GSL",5,"4X2",1601258
"Activo","CAN","GSL",4,"4X2",1601259
"Activo","MEX","GSL",4,"4X2",1601260
"Activo","MEX","GSL",4,"4X2",1601261
"Activo","MEX","GSL",5,"4X2",1601262
"Activo","MEX","GSL",5,"4X2",1601263
"Activo","MEX","GSL",5,"4X2",1601264
"Activo","COL","GSL",4,"4X2",1601265
"Activo","COL","GSL",4,"4X2",1601266
"Activo","USA","GSL",2,"4X2",1601267
"Activo","KOR","GSL",5,"4X2",1601268
"Activo","USA","GSL",2,"4X2",1601269
"Activo","COL","GSL",4,"4X2",1601270
"Activo","COL","GSL",5,"4X2",1601271
"Activo","COL","GSL",4,"4X2",1601272
"Activo","COL","GSL",4,"4X2",1601273
"Activo","COL","GSL",5,"4X2",1601274
"Activo","COL","GSL",5,"4X2",1601275
"Activo","KOR","GSL",4,"4X2",1601276
"Activo","COL","GSL",4,"4X2",1601277
"Activo","KOR","GSL",4,"4X2",1601278
"Activo","USA","GSL",3,"4X2",1601279
"Activo","COL","GSL",5,"4X2",1601280
"Activo","COL","GSL",5,"4X2",1601281
"Activo","COL","GSL",5,"4X2",1601282
"Activo","COL","GSL",5,"4X2",1601283
"Activo","COL","GSL",5,"4X2",1601284
"Activo","COL","GSL",5,"4X2",1601285
"Activo","COL","GSL",5,"4X2",1601286
"Activo","COL","GSL",4,"4X2",1601287
"Activo","KOR","GSL",4,"4X2",1601288
"Activo","USA","GSL",2,"4X2",1601289
"Activo","COL","GSL",4,"4X2",1601290
"Activo","COL","GSL",4,"4X2",1601291
"Activo","USA","GSL",2,"4X2",1601292
"Activo","COL","GSL",4,"4X2",1601293
"Activo","COL","GSL",5,"4X2",1601294
"Activo","USA","GSL",2,"4X2",1601295
"Activo","COL","GSL",5,"4X2",1601296
"Activo","BRA","GSL",5,"4X2",1601297
"Activo","USA","GSL",2,"4X2",1601298
"Activo","USA","GSL",2,"4X2",1601299
"Activo","MEX","GSL",4,"4X2",1601300
"Activo","MEX","GSL",4,"4X2",1601301
"Activo","BRA","GSL",5,"4X2",1601302
"Activo","KOR","GSL",4,"4X2",1601303
"Activo","COL","GSL",5,"4X2",1601304
"Activo","COL","GSL",5,"4X2",1601305
"Activo","COL","GSL",5,"4X2",1601306
"Activo","COL","GSL",5,"4X2",1601307
"Activo","COL","GSL",5,"4X2",1601308
"Activo","MEX","GSL",4,"4X2",1601309
"Activo","COL","GSL",5,"4X2",1601310
"Activo","COL","GSL",4,"4X2",1601311
"Activo","COL","GSL",4,"4X2",1601312
"Activo","COL","GSL",4,"4X2",1601313
"Activo","MEX","GSL",4,"4X2",1601314
"Activo","MEX","GSL",5,"4X2",1601315
"Activo","MEX","GSL",5,"4X2",1601316
"Activo","BRA","GSL",5,"4X2",1601317
"Activo","COL","DSL",2,"4X2",1603001
"Activo","COL","GSL",2,"4X2",1603003
"Activo","COL","GSL",2,"4X2",1603004
"Activo","COL","GSL",2,"4X2",1603005
"Activo","COL","GSL",2,"4X2",1603011
"Activo","COL","DSL",2,"4X2",1603012
"Activo","COL","DSL",2,"4X2",1603013
"Activo","COL","DSL",2,"4X2",1603014
"Activo","COL","DSL",2,"4X2",1603016
"Activo","COL","DSL",2,"4X2",1603017
"Activo","COL","DSL",3,"4X2",1603018
"Activo","COL","GSL",2,"4X2",1603019
"Activo","COL","GSL",2,"4X2",1603020
"Activo","COL","DSL",3,"4X2",1603021
"Activo","COL","GSL",2,"4X2",1603022
"Activo","COL","DSL",2,"4X2",1603023
"Activo","COL","DSL",2,"4X2",1603024
"Activo","COL","DSL",2,"4X2",1603027
"Activo","COL","DSL",2,"4X2",1603029
"Activo","COL","DSL",2,"4X2",1603030
"Activo","JAP","DSL",2,"4X2",1603032
"Activo","COL","DSL",2,"4X2",1603035
"Activo","COL","DSL",2,"4X2",1603036
"Activo","COL","DSL",2,"4X2",1603037
"Activo","COL","DSL",2,"4X2",1603038
"Activo","COL","DSL",3,"4X2",1603040
"Activo","COL","DSL",2,"4X2",1603080
"Activo","COL","DSL",2,"4X2",1603081
"Activo","COL","DSL",2,"4X2",1603084
"Activo","COL","DSL",2,"4X2",1603100
"Activo","COL","DSL",2,"4X2",1603103
"Activo","COL","DSL",2,"4X2",1603104
"Activo","COL","DSL",2,"4X2",1603105
"Activo","COL","DSL",2,"4X2",1603106
"Activo","COL","DSL",3,"4X2",1603108
"Activo","COL","DSL",3,"4X2",1603109
"Activo","COL","DSL",2,"4X2",1603110
"Activo","COL","DSL",3,"4X2",1603111
"Activo","COL","GSL",4,"4X2",1603112
"Activo","COL","DSL",2,"4X2",1603113
"Activo","COL","DSL",2,"4X2",1603114
"Activo","COL","DSL",2,"4X2",1603115
"Activo","COL","DSL",3,"4X2",1603116
"Activo","COL","DSL",3,"4X2",1603117
"Activo","COL","DSL",2,"4X2",1603118
"Activo","COL","DSL",2,"4X2",1603119
"Activo","COL","DSL",2,"4X2",1603120
"Activo","COL","DSL",2,"4X2",1603121
"Activo","COL","DSL",2,"4X2",1603122
"Activo","COL","DSL",3,"4X2",1603123
"Activo","COL","DSL",2,"4X2",1603124
"Activo","COL","DSL",2,"4X2",1603125
"Activo","COL","DSL",2,"4X2",1603126
"Activo","COL","DSL",2,"4X2",1603127
"Activo","COL","DSL",2,"4X2",1603128
"Activo","COL","DSL",2,"4X2",1603129
"Activo","COL","DSL",2,"4X2",1603130
"Activo","COL","DSL",2,"4X2",1603131
"Activo","COL","DSL",2,"4X2",1603132
"Activo","COL","DSL",2,"4X2",1603133
"Activo","COL","DSL",2,"4X2",1603134
"Activo","COL","DSL",2,"4X2",1603135
"Activo","COL","DSL",2,"4X2",1603136
"Activo","COL","DSL",2,"4X2",1603137
"Activo","COL","DSL",2,"4X2",1603138
"Activo","COL","DSL",2,"4X2",1603139
"Activo","COL","DSL",2,"4X2",1603140
"Activo","COL","DSL",2,"4X2",1603141
"Activo","COL","GSL",2,"4X2",1604001
"Activo","COL","DSL",2,"6X4",1604002
"Activo","COL","GSL",2,"4X2",1604003
"Activo","COL","DSL",2,"4X2",1604004
"Activo","COL","DSL",2,"4X2",1604005
"Activo","COL","GSL",2,"4X2",1604006
"Activo","COL","GSL",2,"4X2",1604007
"Activo","COL","DSL",2,"4X2",1604008
"Activo","COL","DSL",2,"6X4",1604017
"Activo","COL","DSL",2,"4X2",1604018
"Activo","COL","DSL",2,"4X2",1604019
"Activo","VEN","GSL",2,"4X2",1604021
"Activo","COL","DSL",2,"4X2",1604022
"Activo","COL","DSL",2,"4X2",1604024
"Activo","COL","DSL",2,"4X2",1604025
"Activo","COL","DSL",2,"4X2",1604026
"Activo","COL","DSL",2,"4X2",1604027
"Activo","COL","DSL",2,"4X2",1604030
"Activo","COL","DSL",2,"4X2",1604033
"Activo","COL","DSL",2,"4X2",1604039
"Activo","COL","DSL",2,"6X4",1604042
"Activo","COL","DSL",2,"4X2",1604047
"Activo","COL","DSL",2,"4X2",1604048
"Activo","COL","DSL",2,"4X2",1604051
"Activo","COL","DSL",2,"4X2",1604054
"Activo","COL","DSL",2,"4X2",1604056
"Activo","COL","DSL",2,"4X2",1604058
"Activo","COL","DSL",2,"4X2",1604062
"Activo","COL","DSL",2,"4X2",1604063
"Activo","COL","DSL",2,"4X2",1604064
"Activo","COL","DSL",2,"4X2",1604065
"Activo","JAP","DSL",2,"4X2",1604066
"Activo","COL","DSL",2,"4X2",1604067
"Activo","JAP","DSL",2,"6X4",1604068
"Activo","COL","DSL",2,"4X2",1604069
